epoch,query_id,num_instances,Query_Prepare_Time_sum,Query_Prepare_Time_using_cpu_sum,Query_Optimization_Time_sum,Query_Execution_Time_sum,CPU_Time_sum,GPU_Time_sum,Transfer_Time_sum,Malloc_Time_sum,Build_time_sum,Probe_time_sum,Merge_time_sum,Filter_Build_Kernel_time_CPU_sum,Filter_Kernel_time_CPU_sum,Filter_Probe_Kernel_time_CPU_sum,Filter_Probe_Aggr_Kernel_time_CPU_sum,Filter_Build_Kernel_time_GPU_sum,Filter_Kernel_time_GPU_sum,Filter_Probe_Kernel_time_GPU_sum,Filter_Probe_Aggr_Kernel_time_GPU_sum,Probe_Group_Kernel_time_CPU_sum,Probe_Group_Kernel_time_GPU_sum,Group_Kernel_time_CPU_sum,Group_Kernel_time_GPU_sum,Aggr_Kernel_time_CPU_sum,Aggr_Kernel_time_GPU_sum,Build_Kernel_time_GPU_sum,Build_Kernel_time_CPU_sum,Probe_Kernel_time_GPU_sum,Query_Prepare_Time_avg,Query_Prepare_Time_using_cpu_avg,Query_Optimization_Time_avg,Query_Execution_Time_avg,CPU_Time_avg,GPU_Time_avg,Transfer_Time_avg,Malloc_Time_avg,Build_time_avg,Probe_time_avg,Merge_time_avg,Filter_Build_Kernel_time_CPU_avg,Filter_Kernel_time_CPU_avg,Filter_Probe_Kernel_time_CPU_avg,Filter_Probe_Aggr_Kernel_time_CPU_avg,Filter_Build_Kernel_time_GPU_avg,Filter_Kernel_time_GPU_avg,Filter_Probe_Kernel_time_GPU_avg,Filter_Probe_Aggr_Kernel_time_GPU_avg,Probe_Group_Kernel_time_CPU_avg,Probe_Group_Kernel_time_GPU_avg,Group_Kernel_time_CPU_avg,Group_Kernel_time_GPU_avg,Aggr_Kernel_time_CPU_avg,Aggr_Kernel_time_GPU_avg,Build_Kernel_time_GPU_avg,Build_Kernel_time_CPU_avg,Probe_Kernel_time_GPU_avg,fraction,total,cached
15,11,6,0,0,6,58,58,0,0,0,0,58,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,9.666666666666666,9.666666666666666,0.0,0.0,0.0,0.0,9.666666666666666,0.0,0.0,0.0,0.0,9.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000436491,4582,2
15,12,10,0,8,10,10,10,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000436491,4582,2
15,13,7,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.5714285714285716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000436491,4582,2
15,21,8,29,0,11,785,771,32,224,0,0,780,0,0,0,0,0,0,0,0,0,1392,0,0,0,0,0,0,0,32,3.625,0.0,1.375,98.125,96.375,4.0,28.0,0.0,0.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.060969,3674,224
15,22,6,28,0,10,516,510,25,168,0,0,514,0,0,0,0,0,0,0,0,0,907,0,0,0,0,0,0,0,25,4.666666666666667,0.0,1.6666666666666667,86.0,85.0,4.166666666666667,28.0,0.0,0.0,85.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.060969,3674,224
15,23,6,29,0,10,515,509,16,112,0,0,509,0,0,0,0,0,0,0,0,0,762,0,2,0,0,0,0,0,16,4.833333333333333,0.0,1.6666666666666667,85.83333333333333,84.83333333333333,2.6666666666666665,18.666666666666668,0.0,0.0,84.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.060969,3674,224
15,31,5,28,0,6,861,843,20,140,0,0,855,0,0,0,0,0,0,0,0,0,1603,0,0,0,0,0,0,0,20,5.6,0.0,1.2,172.2,168.6,4.0,28.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.063772,3685,235
15,32,8,83,0,14,619,606,24,32,0,0,607,0,0,0,0,0,0,0,0,0,1150,0,0,0,0,0,0,0,24,10.375,0.0,1.75,77.375,75.75,3.0,4.0,0.0,0.0,75.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.063772,3685,235
15,33,9,53,0,14,454,441,27,0,0,0,445,0,0,0,0,0,0,0,0,0,789,0,0,0,0,0,0,0,27,5.888888888888889,0.0,1.5555555555555556,50.44444444444444,49.0,3.0,0.0,0.0,0.0,49.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.063772,3685,235
15,34,12,68,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666666666667,0.0,1.5,1.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063772,3685,235
15,41,5,26,0,8,1034,1023,20,140,0,4,1029,0,0,0,0,0,0,0,0,0,1954,0,0,0,0,0,0,0,20,5.2,0.0,1.6,206.8,204.6,4.0,28.0,0.0,0.8,205.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0429426,5519,237
15,42,8,80,0,14,353,286,16,144,0,6,345,0,0,0,0,0,0,0,0,0,526,0,0,0,0,0,0,0,16,10.0,0.0,1.75,44.125,35.75,2.0,18.0,0.0,0.75,43.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0427691,5518,236
15,43,10,63,0,12,197,157,20,20,0,1,167,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,20,6.3,0.0,1.2,19.7,15.7,2.0,2.0,0.0,0.1,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0427691,5518,236
