epoch,query_id,num_instances,Query_Prepare_Time_sum,Query_Prepare_Time_using_cpu_sum,Query_Optimization_Time_sum,Query_Execution_Time_sum,CPU_Time_sum,GPU_Time_sum,Transfer_Time_sum,Malloc_Time_sum,Build_time_sum,Probe_time_sum,Merge_time_sum,Filter_Build_Kernel_time_CPU_sum,Filter_Kernel_time_CPU_sum,Filter_Probe_Kernel_time_CPU_sum,Filter_Probe_Aggr_Kernel_time_CPU_sum,Filter_Build_Kernel_time_GPU_sum,Filter_Kernel_time_GPU_sum,Filter_Probe_Kernel_time_GPU_sum,Filter_Probe_Aggr_Kernel_time_GPU_sum,Probe_Group_Kernel_time_CPU_sum,Probe_Group_Kernel_time_GPU_sum,Group_Kernel_time_CPU_sum,Group_Kernel_time_GPU_sum,Aggr_Kernel_time_CPU_sum,Aggr_Kernel_time_GPU_sum,Build_Kernel_time_GPU_sum,Build_Kernel_time_CPU_sum,Probe_Kernel_time_GPU_sum,Query_Prepare_Time_avg,Query_Prepare_Time_using_cpu_avg,Query_Optimization_Time_avg,Query_Execution_Time_avg,CPU_Time_avg,GPU_Time_avg,Transfer_Time_avg,Malloc_Time_avg,Build_time_avg,Probe_time_avg,Merge_time_avg,Filter_Build_Kernel_time_CPU_avg,Filter_Kernel_time_CPU_avg,Filter_Probe_Kernel_time_CPU_avg,Filter_Probe_Aggr_Kernel_time_CPU_avg,Filter_Build_Kernel_time_GPU_avg,Filter_Kernel_time_GPU_avg,Filter_Probe_Kernel_time_GPU_avg,Filter_Probe_Aggr_Kernel_time_GPU_avg,Probe_Group_Kernel_time_CPU_avg,Probe_Group_Kernel_time_GPU_avg,Group_Kernel_time_CPU_avg,Group_Kernel_time_GPU_avg,Aggr_Kernel_time_CPU_avg,Aggr_Kernel_time_GPU_avg,Build_Kernel_time_GPU_avg,Build_Kernel_time_CPU_avg,Probe_Kernel_time_GPU_avg,fraction,total,cached
16,11,14,0,0,14,139,133,0,0,0,0,135,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,9.928571428571429,9.5,0.0,0.0,0.0,0.0,9.642857142857142,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000436491,4582,2
16,12,3,0,9,3,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000436491,4582,2
16,13,8,0,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000436491,4582,2
16,21,12,61,0,21,1188,1176,48,336,0,0,1180,0,0,0,0,0,0,0,0,0,2127,0,0,0,0,0,0,0,48,5.083333333333333,0.0,1.75,99.0,98.0,4.0,28.0,0.0,0.0,98.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.060969,3674,224
16,22,6,17,0,11,510,502,24,168,0,0,508,0,0,0,0,0,0,0,0,0,892,0,0,0,0,0,0,0,24,2.8333333333333335,0.0,1.8333333333333333,85.0,83.66666666666667,4.0,28.0,0.0,0.0,84.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.060969,3674,224
16,23,5,17,0,9,408,405,20,140,0,0,406,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,20,3.4,0.0,1.8,81.6,81.0,4.0,28.0,0.0,0.0,81.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.060969,3674,224
16,31,7,42,0,10,1199,1181,28,196,0,0,1193,0,0,0,0,0,0,0,0,0,2236,0,0,0,0,0,0,0,28,6.0,0.0,1.4285714285714286,171.28571428571428,168.71428571428572,4.0,28.0,0.0,0.0,170.42857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.42857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.063772,3685,235
16,32,13,39,0,24,1014,994,39,62,0,0,997,0,0,0,0,0,0,0,0,0,1881,0,0,0,0,0,0,0,39,3.0,0.0,1.8461538461538463,78.0,76.46153846153847,3.0,4.769230769230769,0.0,0.0,76.6923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.69230769230768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.063772,3685,235
16,33,4,14,0,7,196,190,12,0,0,0,192,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,12,3.5,0.0,1.75,49.0,47.5,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.063772,3685,235
16,34,7,20,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857142857,0.0,1.8571428571428572,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063772,3685,235
