epoch,query_id,num_instances,Query_Prepare_Time_sum,Query_Prepare_Time_using_cpu_sum,Query_Optimization_Time_sum,Query_Execution_Time_sum,CPU_Time_sum,GPU_Time_sum,Transfer_Time_sum,Malloc_Time_sum,Build_time_sum,Probe_time_sum,Merge_time_sum,Filter_Build_Kernel_time_CPU_sum,Filter_Kernel_time_CPU_sum,Filter_Probe_Kernel_time_CPU_sum,Filter_Probe_Aggr_Kernel_time_CPU_sum,Filter_Build_Kernel_time_GPU_sum,Filter_Kernel_time_GPU_sum,Filter_Probe_Kernel_time_GPU_sum,Filter_Probe_Aggr_Kernel_time_GPU_sum,Probe_Group_Kernel_time_CPU_sum,Probe_Group_Kernel_time_GPU_sum,Group_Kernel_time_CPU_sum,Group_Kernel_time_GPU_sum,Aggr_Kernel_time_CPU_sum,Aggr_Kernel_time_GPU_sum,Build_Kernel_time_GPU_sum,Build_Kernel_time_CPU_sum,Probe_Kernel_time_GPU_sum,Query_Prepare_Time_avg,Query_Prepare_Time_using_cpu_avg,Query_Optimization_Time_avg,Query_Execution_Time_avg,CPU_Time_avg,GPU_Time_avg,Transfer_Time_avg,Malloc_Time_avg,Build_time_avg,Probe_time_avg,Merge_time_avg,Filter_Build_Kernel_time_CPU_avg,Filter_Kernel_time_CPU_avg,Filter_Probe_Kernel_time_CPU_avg,Filter_Probe_Aggr_Kernel_time_CPU_avg,Filter_Build_Kernel_time_GPU_avg,Filter_Kernel_time_GPU_avg,Filter_Probe_Kernel_time_GPU_avg,Filter_Probe_Aggr_Kernel_time_GPU_avg,Probe_Group_Kernel_time_CPU_avg,Probe_Group_Kernel_time_GPU_avg,Group_Kernel_time_CPU_avg,Group_Kernel_time_GPU_avg,Aggr_Kernel_time_CPU_avg,Aggr_Kernel_time_GPU_avg,Build_Kernel_time_GPU_avg,Build_Kernel_time_CPU_avg,Probe_Kernel_time_GPU_avg,fraction,total,cached
19,11,9,0,9,9,94,89,0,0,0,0,92,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,10.444444444444445,9.88888888888889,0.0,0.0,0.0,0.0,10.222222222222221,0.0,0.0,0.0,0.0,9.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000436491,4582,2
19,12,11,0,9,11,11,11,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8181818181818182,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000436491,4582,2
19,13,5,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000436491,4582,2
19,21,5,26,0,8,491,487,20,140,0,0,487,0,0,0,0,0,0,0,0,0,879,0,0,0,0,0,0,0,20,5.2,0.0,1.6,98.2,97.4,4.0,28.0,0.0,0.0,97.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.060969,3674,224
19,22,11,49,0,19,945,934,44,308,0,0,939,0,0,0,0,0,0,0,0,0,1659,0,0,0,0,0,0,0,44,4.454545454545454,0.0,1.7272727272727273,85.9090909090909,84.9090909090909,4.0,28.0,0.0,0.0,85.36363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.060969,3674,224
19,23,5,28,0,8,411,406,20,140,0,0,408,0,0,0,0,0,0,0,0,0,716,0,0,0,0,0,0,0,20,5.6,0.0,1.6,82.2,81.2,4.0,28.0,0.0,0.0,81.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.060969,3674,224
19,31,6,15,0,7,1024,1015,24,168,0,0,1018,0,0,0,0,0,0,0,0,0,1918,0,0,0,0,0,0,0,24,2.5,0.0,1.1666666666666667,170.66666666666666,169.16666666666666,4.0,28.0,0.0,0.0,169.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.063772,3685,235
19,32,6,43,0,8,489,479,18,24,0,1,479,0,0,0,0,0,0,0,0,0,913,0,0,0,0,0,0,0,18,7.166666666666667,0.0,1.3333333333333333,81.5,79.83333333333333,3.0,4.0,0.0,0.16666666666666666,79.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.063772,3685,235
19,33,8,44,0,13,404,393,24,0,0,0,395,0,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,24,5.5,0.0,1.625,50.5,49.125,3.0,0.0,0.0,0.0,49.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.063772,3685,235
19,34,11,84,0,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.636363636363637,0.0,1.4545454545454546,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063772,3685,235
