epoch,query_id,num_instances,Query_Prepare_Time_sum,Query_Prepare_Time_using_cpu_sum,Query_Optimization_Time_sum,Query_Execution_Time_sum,CPU_Time_sum,GPU_Time_sum,Transfer_Time_sum,Malloc_Time_sum,Build_time_sum,Probe_time_sum,Merge_time_sum,Filter_Build_Kernel_time_CPU_sum,Filter_Kernel_time_CPU_sum,Filter_Probe_Kernel_time_CPU_sum,Filter_Probe_Aggr_Kernel_time_CPU_sum,Filter_Build_Kernel_time_GPU_sum,Filter_Kernel_time_GPU_sum,Filter_Probe_Kernel_time_GPU_sum,Filter_Probe_Aggr_Kernel_time_GPU_sum,Probe_Group_Kernel_time_CPU_sum,Probe_Group_Kernel_time_GPU_sum,Group_Kernel_time_CPU_sum,Group_Kernel_time_GPU_sum,Aggr_Kernel_time_CPU_sum,Aggr_Kernel_time_GPU_sum,Build_Kernel_time_GPU_sum,Build_Kernel_time_CPU_sum,Probe_Kernel_time_GPU_sum,Query_Prepare_Time_avg,Query_Prepare_Time_using_cpu_avg,Query_Optimization_Time_avg,Query_Execution_Time_avg,CPU_Time_avg,GPU_Time_avg,Transfer_Time_avg,Malloc_Time_avg,Build_time_avg,Probe_time_avg,Merge_time_avg,Filter_Build_Kernel_time_CPU_avg,Filter_Kernel_time_CPU_avg,Filter_Probe_Kernel_time_CPU_avg,Filter_Probe_Aggr_Kernel_time_CPU_avg,Filter_Build_Kernel_time_GPU_avg,Filter_Kernel_time_GPU_avg,Filter_Probe_Kernel_time_GPU_avg,Filter_Probe_Aggr_Kernel_time_GPU_avg,Probe_Group_Kernel_time_CPU_avg,Probe_Group_Kernel_time_GPU_avg,Group_Kernel_time_CPU_avg,Group_Kernel_time_GPU_avg,Aggr_Kernel_time_CPU_avg,Aggr_Kernel_time_GPU_avg,Build_Kernel_time_GPU_avg,Build_Kernel_time_CPU_avg,Probe_Kernel_time_GPU_avg,fraction,total,cached
7,11,3,21,0,4,66,25,18,31,0,0,65,0,0,18,0,0,0,0,2,0,1,0,0,0,5,0,0,0,19,7.0,0.0,1.3333333333333333,22.0,8.333333333333334,6.0,10.333333333333334,0.0,0.0,21.666666666666668,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,9.5,0.335043,5068,1698
7,12,2,21,9,2,4,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,4.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286898,5068,1454
7,13,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335043,5068,1698
7,21,2,55,0,3,19100,18370,113,1012,0,106,18990,0,0,0,0,0,60,0,0,0,0,0,18370,0,0,0,46,0,113,27.5,0.0,1.5,9550.0,9185.0,56.5,506.0,0.0,53.0,9495.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,18370.0,0.0,0.0,0.0,46.0,0.0,56.5,0.790341,4369,3453
7,22,3,102,0,4,162,0,95,0,0,95,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,61,34.0,0.0,1.3333333333333333,54.0,0.0,31.666666666666668,0.0,0.0,31.666666666666668,20.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.666666666666668,0.0,20.333333333333332,0.801431,4613,3697
7,23,3,152,0,4,320,2,250,6,0,250,61,0,0,0,0,0,60,0,0,0,2,0,0,0,0,0,190,0,58,50.666666666666664,0.0,1.3333333333333333,106.66666666666667,0.6666666666666666,83.33333333333333,2.0,0.0,83.33333333333333,20.333333333333332,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,19.333333333333332,0.801431,4613,3697
7,31,3,40,0,5,168,56,67,133,0,0,168,0,0,18,0,0,0,0,2,0,32,0,0,0,5,0,0,0,74,13.333333333333334,0.0,1.6666666666666667,56.0,18.666666666666668,22.333333333333332,44.333333333333336,0.0,0.0,56.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,37.0,0.733924,4852,3561
7,32,9,203,0,13,207,35,107,84,0,0,195,0,0,3,0,0,0,0,0,0,33,0,0,0,0,0,0,0,132,22.555555555555557,0.0,1.4444444444444444,23.0,3.888888888888889,11.88888888888889,9.333333333333334,0.0,0.0,21.666666666666668,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,4.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.733924,4852,3561
7,33,7,137,0,10,135,7,97,32,16,0,130,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,115,19.571428571428573,0.0,1.4285714285714286,19.285714285714285,1.0,13.857142857142858,4.571428571428571,2.2857142857142856,0.0,18.571428571428573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.166666666666668,0.702803,4852,3410
7,34,7,133,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0.0,1.2857142857142858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652514,4852,3166
7,41,5,168,0,9,401,49,174,166,16,144,253,0,0,0,0,0,122,0,0,0,49,0,0,0,0,0,22,0,133,33.6,0.0,1.8,80.2,9.8,34.8,33.2,3.2,28.8,50.6,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,11.0,0.0,26.6,0.672795,6745,4538
7,42,3,123,0,4,216,4,180,18,0,180,34,0,0,0,0,0,180,0,0,0,4,0,0,0,0,0,0,0,17,41.0,0.0,1.3333333333333333,72.0,1.3333333333333333,60.0,6.0,0.0,60.0,11.333333333333334,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,0.684354,6992,4785
7,43,1,43,0,2,8,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43.0,0.0,2.0,8.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.684354,6992,4785
