epoch,query_id,num_instances,Query_Prepare_Time_sum,Query_Prepare_Time_using_cpu_sum,Query_Optimization_Time_sum,Query_Execution_Time_sum,CPU_Time_sum,GPU_Time_sum,Transfer_Time_sum,Malloc_Time_sum,Build_time_sum,Probe_time_sum,Merge_time_sum,Filter_Build_Kernel_time_CPU_sum,Filter_Kernel_time_CPU_sum,Filter_Probe_Kernel_time_CPU_sum,Filter_Probe_Aggr_Kernel_time_CPU_sum,Filter_Build_Kernel_time_GPU_sum,Filter_Kernel_time_GPU_sum,Filter_Probe_Kernel_time_GPU_sum,Filter_Probe_Aggr_Kernel_time_GPU_sum,Probe_Group_Kernel_time_CPU_sum,Probe_Group_Kernel_time_GPU_sum,Group_Kernel_time_CPU_sum,Group_Kernel_time_GPU_sum,Aggr_Kernel_time_CPU_sum,Aggr_Kernel_time_GPU_sum,Build_Kernel_time_GPU_sum,Build_Kernel_time_CPU_sum,Probe_Kernel_time_GPU_sum,Query_Prepare_Time_avg,Query_Prepare_Time_using_cpu_avg,Query_Optimization_Time_avg,Query_Execution_Time_avg,CPU_Time_avg,GPU_Time_avg,Transfer_Time_avg,Malloc_Time_avg,Build_time_avg,Probe_time_avg,Merge_time_avg,Filter_Build_Kernel_time_CPU_avg,Filter_Kernel_time_CPU_avg,Filter_Probe_Kernel_time_CPU_avg,Filter_Probe_Aggr_Kernel_time_CPU_avg,Filter_Build_Kernel_time_GPU_avg,Filter_Kernel_time_GPU_avg,Filter_Probe_Kernel_time_GPU_avg,Filter_Probe_Aggr_Kernel_time_GPU_avg,Probe_Group_Kernel_time_CPU_avg,Probe_Group_Kernel_time_GPU_avg,Group_Kernel_time_CPU_avg,Group_Kernel_time_GPU_avg,Aggr_Kernel_time_CPU_avg,Aggr_Kernel_time_GPU_avg,Build_Kernel_time_GPU_avg,Build_Kernel_time_CPU_avg,Probe_Kernel_time_GPU_avg,fraction,total,cached
14,11,2,0,0,6,17,17,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,8.5,8.5,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
14,12,4,0,0,12,8,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,2.0,1.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
14,13,4,0,0,12,3,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.75,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
14,21,6,200,0,26,692,278,117,460,30,156,598,0,77,0,0,1,31,0,0,0,277,0,0,0,0,0,29,17,336,28.571428571428573,0.0,3.7142857142857144,115.33333333333333,46.333333333333336,19.5,76.66666666666667,5.0,22.285714285714285,99.66666666666667,0.0,11.0,0.0,0.0,0.5,6.2,0.0,0.0,0.0,69.25,0.0,0.0,0.0,0.0,0.0,29.0,17.0,67.2,,,
14,22,3,165,0,12,676,195,149,552,0,81,586,0,81,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,210,55.0,0.0,4.0,225.33333333333334,65.0,49.666666666666664,184.0,0.0,27.0,195.33333333333334,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,,,
14,23,5,203,0,18,518,163,67,376,60,59,448,0,59,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,91,40.6,0.0,3.6,103.6,32.6,13.4,75.2,12.0,11.8,89.6,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,,,
14,31,5,188,0,18,681,195,87,552,0,82,587,0,81,0,0,1,0,0,0,0,194,0,0,0,0,0,0,0,148,37.6,0.0,3.6,136.2,39.0,17.4,110.4,0.0,16.4,117.4,0.0,16.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,,,
14,32,3,49,0,10,122,83,13,44,0,0,120,0,0,0,0,23,0,0,0,0,60,0,0,0,0,0,0,0,13,16.333333333333332,0.0,3.3333333333333335,40.666666666666664,27.666666666666668,4.333333333333333,14.666666666666666,0.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,,,
14,33,3,68,0,12,115,57,38,24,0,0,111,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,38,22.666666666666668,0.0,4.0,38.333333333333336,19.0,12.666666666666666,8.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.666666666666666,,,
14,34,4,92,0,12,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0.0,3.0,2.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
14,41,6,132,0,21,735,298,97,558,60,54,671,0,54,0,0,16,0,0,0,0,282,0,0,0,0,0,0,0,121,22.0,0.0,3.5,122.5,49.666666666666664,16.166666666666668,93.0,10.0,9.0,111.83333333333333,0.0,9.0,0.0,0.0,5.333333333333333,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.333333333333336,,,
14,42,1,21,0,4,37,19,13,8,0,0,36,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,13,21.0,0.0,4.0,37.0,19.0,13.0,8.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,,
14,43,3,86,0,9,20,3,8,0,0,0,12,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,28.666666666666668,0.0,3.0,6.666666666666667,1.0,2.6666666666666665,0.0,0.0,0.0,4.0,0.6666666666666666,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,
