epoch,query_id,num_instances,Query_Prepare_Time_sum,Query_Prepare_Time_using_cpu_sum,Query_Optimization_Time_sum,Query_Execution_Time_sum,CPU_Time_sum,GPU_Time_sum,Transfer_Time_sum,Malloc_Time_sum,Build_time_sum,Probe_time_sum,Merge_time_sum,Filter_Build_Kernel_time_CPU_sum,Filter_Kernel_time_CPU_sum,Filter_Probe_Kernel_time_CPU_sum,Filter_Probe_Aggr_Kernel_time_CPU_sum,Filter_Build_Kernel_time_GPU_sum,Filter_Kernel_time_GPU_sum,Filter_Probe_Kernel_time_GPU_sum,Filter_Probe_Aggr_Kernel_time_GPU_sum,Probe_Group_Kernel_time_CPU_sum,Probe_Group_Kernel_time_GPU_sum,Group_Kernel_time_CPU_sum,Group_Kernel_time_GPU_sum,Aggr_Kernel_time_CPU_sum,Aggr_Kernel_time_GPU_sum,Build_Kernel_time_GPU_sum,Build_Kernel_time_CPU_sum,Probe_Kernel_time_GPU_sum,Query_Prepare_Time_avg,Query_Prepare_Time_using_cpu_avg,Query_Optimization_Time_avg,Query_Execution_Time_avg,CPU_Time_avg,GPU_Time_avg,Transfer_Time_avg,Malloc_Time_avg,Build_time_avg,Probe_time_avg,Merge_time_avg,Filter_Build_Kernel_time_CPU_avg,Filter_Kernel_time_CPU_avg,Filter_Probe_Kernel_time_CPU_avg,Filter_Probe_Aggr_Kernel_time_CPU_avg,Filter_Build_Kernel_time_GPU_avg,Filter_Kernel_time_GPU_avg,Filter_Probe_Kernel_time_GPU_avg,Filter_Probe_Aggr_Kernel_time_GPU_avg,Probe_Group_Kernel_time_CPU_avg,Probe_Group_Kernel_time_GPU_avg,Group_Kernel_time_CPU_avg,Group_Kernel_time_GPU_avg,Aggr_Kernel_time_CPU_avg,Aggr_Kernel_time_GPU_avg,Build_Kernel_time_GPU_avg,Build_Kernel_time_CPU_avg,Probe_Kernel_time_GPU_avg,fraction,total,cached
13,11,7,0,8,0,14,14,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.1428571428571428,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147,0
13,12,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147,0
13,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147,0
13,21,7,23,0,0,178,176,0,0,0,0,175,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,3.2857142857142856,0.0,0.0,25.428571428571427,25.142857142857142,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926,0
13,22,9,31,0,0,198,193,0,0,0,0,192,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,3.4444444444444446,0.0,0.0,22.0,21.444444444444443,0.0,0.0,0.0,0.0,21.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926,0
13,23,5,14,0,0,105,105,0,0,0,0,105,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,2.8,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926,0
13,31,16,54,0,0,588,582,0,0,0,0,579,0,0,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,3.375,0.0,0.0,36.75,36.375,0.0,0.0,0.0,0.0,36.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928,0
13,32,13,64,0,0,208,197,0,0,0,0,195,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,4.923076923076923,0.0,0.0,16.0,15.153846153846153,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928,0
13,33,1,4,0,0,13,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928,0
13,34,5,22,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928,0
13,41,13,59,0,0,554,551,0,0,0,0,544,0,0,0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,0,4.538461538461538,0.0,0.0,42.61538461538461,42.38461538461539,0.0,0.0,0.0,0.0,41.84615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.69230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388,0
13,42,7,39,0,0,72,71,0,0,0,0,65,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,5.571428571428571,0.0,0.0,10.285714285714286,10.142857142857142,0.0,0.0,0.0,0.0,9.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390,0
13,43,5,21,0,0,40,27,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,4.2,0.0,0.0,8.0,5.4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390,0
